"Id","PostId","Score","Text","CreationDate","UserId","ContentLicense","Tags","CommentCategory","ReviewedCommentCategory"
"92235727","52651967","3","Possible duplicate of [Simultaneously merge multiple data.frames in a list](https://stackoverflow.com/questions/8091303/simultaneously-merge-multiple-data-frames-in-a-list)","10/4/2018 17:02","7954106","CC BY-SA 4.0","<r><list><dplyr><geocoding>","Relevant Information","Relevant Information"
"95298445","54236956","3","Possible duplicate of [How to get current value of RxJS Subject or Observable?](https://stackoverflow.com/questions/37089977/how-to-get-current-value-of-rxjs-subject-or-observable)","1/17/2019 13:28","6196099","CC BY-SA 4.0","<angular>","Relevant Information","Relevant Information"
"80535348","30142056","3","Possible duplicate of [Android studio Error ""Unsupported Modules Detected: Compilation is not supported for following modules""](https://stackoverflow.com/questions/28668252/android-studio-error-unsupported-modules-detected-compilation-is-not-supported)","10/17/2017 15:59","1830736","CC BY-SA 3.0","<java><android><gradle><intellij-idea><intellij-14>","Relevant Information","Relevant Information"
"94045615","53591309","3","Possible duplicate of [Is there a good Valgrind substitute for Windows?](https://stackoverflow.com/questions/413477/is-there-a-good-valgrind-substitute-for-windows)","12/3/2018 10:00","9017315","CC BY-SA 4.0","<c><windows><windows-10><dr-memory>","Relevant Information","Relevant Information"
"72926097","4025369","3","Possible duplicate of [Android Studio Rename Package](http://stackoverflow.com/questions/16804093/android-studio-rename-package)","3/20/2017 20:35","597607","CC BY-SA 3.0","<java><android>","Relevant Information","Relevant Information"
"100637736","57055385","3","Possible duplicate of [Search all keyword with tlmgr](https://stackoverflow.com/questions/57053002/search-all-keyword-with-tlmgr)","7/16/2019 11:15","2777074","CC BY-SA 4.0","<latex><tex-live>","Relevant Information","Relevant Information"
"90014081","51522540","3","Possible duplicate of [Force “Landscape” orientation mode](https://stackoverflow.com/questions/14360581/force-landscape-orientation-mode)","7/25/2018 15:24","8131568","CC BY-SA 4.0","<html><html5-canvas><coronasdk><phaser-framework><mobile-browser>","Relevant Information","Relevant Information"
"89619728","51322144","3","Possible duplicate of [What is the difference between float and double?](https://stackoverflow.com/questions/2386772/what-is-the-difference-between-float-and-double)","7/13/2018 9:41","10031321","CC BY-SA 4.0","<c++>","Relevant Information","Relevant Information"
"73218581","43058608","3","Possible duplicate of [Swagger-ui cannot access JS scripts](http://stackoverflow.com/questions/42926158/swagger-ui-cannot-access-js-scripts)","3/28/2017 10:53","113116","CC BY-SA 3.0","<swagger><swagger-ui><swagger-2.0>","Relevant Information","Relevant Information"
"95618843","54404150","3","Possible duplicate of [Converting string into datetime](https://stackoverflow.com/questions/466345/converting-string-into-datetime)","1/28/2019 14:34","789671","CC BY-SA 4.0","<python><datetime>","Relevant Information","Relevant Information"
"73568310","43249572","3","Possible duplicate of [Git push results in ""Authentication Failed""](http://stackoverflow.com/questions/17659206/git-push-results-in-authentication-failed)","4/6/2017 8:24","3607748","CC BY-SA 3.0","<git><authentication><github>","Relevant Information","Relevant Information"
"89407167","51213121","3","Possible duplicate of [Event on a disabled input](https://stackoverflow.com/questions/3100319/event-on-a-disabled-input)","7/6/2018 15:04","1778465","CC BY-SA 4.0","<javascript><jquery>","Relevant Information","Relevant Information"
"94810644","53986681","3","Possible duplicate of [How can I get the Caps Lock state, and set it to on, if it isn't already?](https://stackoverflow.com/questions/7435221/how-can-i-get-the-caps-lock-state-and-set-it-to-on-if-it-isnt-already)","12/31/2018 11:06","4880379","CC BY-SA 4.0","<java><windows><capslock>","Relevant Information","Relevant Information"
"100957570","57226683","3","Possible duplicate of [Unity how do I make my gun stop shooting when the Player is moving?](https://stackoverflow.com/questions/57225665/unity-how-do-i-make-my-gun-stop-shooting-when-the-player-is-moving)","7/26/2019 20:34","1092820","CC BY-SA 4.0","<c#><unity3d>","Relevant Information","Relevant Information"
"89792750","51409987","3","Possible duplicate of [Can't install pygame with pip for Python 3.7 - Command ""python setup.py egg\_info"" failed with error code 1](https://stackoverflow.com/questions/51139635/cant-install-pygame-with-pip-for-python-3-7-command-python-setup-py-egg-info)","7/18/2018 20:41","6220679","CC BY-SA 4.0","<python><python-3.x><pip><pygame>","Relevant Information","Relevant Information"
"85247045","49120681","3","Possible duplicate of [I need to ping to an network with flash or actionscript](https://stackoverflow.com/questions/5907783/i-need-to-ping-to-an-network-with-flash-or-actionscript)","3/5/2018 22:54","4687633","CC BY-SA 3.0","<actionscript-3><flash><adobe>","Relevant Information","Relevant Information"
"94067860","53602702","3","Possible duplicate of [Why does resharper prefer to not hide a property from an abstract class inside another abstract class?](https://stackoverflow.com/questions/19671421/why-does-resharper-prefer-to-not-hide-a-property-from-an-abstract-class-inside-a)","12/3/2018 22:12","","CC BY-SA 4.0","<c#><unity3d><inheritance>","Relevant Information","Relevant Information"
"91326201","52188051","3","Possible duplicate of [Store boolean value in SQLite](https://stackoverflow.com/questions/843780/store-boolean-value-in-sqlite)","9/5/2018 15:01","4078718","CC BY-SA 4.0","<c#><sql><sqlite><boolean>","Relevant Information","Relevant Information"
"73125715","43018858","3","Possible duplicate of [How do I extract data from JSON with PHP?](http://stackoverflow.com/questions/29308898/how-do-i-extract-data-from-json-with-php)","3/25/2017 16:24","3942918","CC BY-SA 3.0","<php><json>","Relevant Information","Relevant Information"
"73125503","43018711","3","Possible duplicate of [Concatenation of 2 1D numpy arrays along 2nd axis](http://stackoverflow.com/questions/35401041/concatenation-of-2-1d-numpy-arrays-along-2nd-axis)","3/25/2017 16:15","5522267","CC BY-SA 3.0","<python><numpy>","Relevant Information","Relevant Information"
"91733187","52393760","3","Possible duplicate of [How to pass variables and data from PHP to JavaScript?](https://stackoverflow.com/questions/23740548/how-to-pass-variables-and-data-from-php-to-javascript)","9/18/2018 20:19","5734311","CC BY-SA 4.0","<javascript><php>","Relevant Information","Relevant Information"
"90303335","51670228","3","Possible duplicate of https://stackoverflow.com/questions/37468913/why-ref-string-is-legacy","8/3/2018 10:17","4749442","CC BY-SA 4.0","<javascript><reactjs>","Relevant Information","Relevant Information"
"92177367","52621520","3","Possible duplicate of [Notepad++ Find/Replace number with Increment Value](https://stackoverflow.com/questions/37300462/notepad-find-replace-number-with-increment-value)","10/3/2018 7:28","3832970","CC BY-SA 4.0","<replace><notepad++>","Relevant Information","Relevant Information"
"79897279","46470617","3","Possible duplicate of [ERROR: SERVER CLOSED THE CONNECTION UNEXPECTEDLY](https://stackoverflow.com/questions/15763378/error-server-closed-the-connection-unexpectedly)","9/28/2017 14:01","692942","CC BY-SA 3.0","<postgresql><performance><vbscript><server><monitoring>","Relevant Information","Relevant Information"
"75604251","44298304","3","Possible duplicate of [check value exists in perl array and substring](https://stackoverflow.com/questions/44259793/check-value-exists-in-perl-array-and-substring)","6/1/2017 5:53","82262","CC BY-SA 3.0","<regex><perl>","Relevant Information","Relevant Information"
"79999562","46522749","3","Possible duplicate of [Why does my JavaScript get a ""No 'Access-Control-Allow-Origin' header is present on the requested resource"" error when Postman does not?](https://stackoverflow.com/questions/20035101/why-does-my-javascript-get-a-no-access-control-allow-origin-header-is-present)","10/2/2017 9:24","1295906","CC BY-SA 3.0","<javascript><jquery><vuejs2>","Relevant Information","Relevant Information"
"80001854","46524074","3","Possible duplicate of [MySQL Insert Where query](https://stackoverflow.com/questions/485039/mysql-insert-where-query)","10/2/2017 10:49","1958365","CC BY-SA 3.0","<c#><mysql>","Relevant Information","Relevant Information"
"95083254","54114190","3","Possible duplicate of [Interpolate missing Data](https://stackoverflow.com/questions/53554615/interpolate-missing-data)","1/10/2019 9:52","3219613","CC BY-SA 4.0","<excel><vba><interpolation><linear-interpolation>","Relevant Information","Relevant Information"
"91908448","52483481","3","Possible duplicate of [Detect bad json data in PHP json\_decode()?](https://stackoverflow.com/questions/2348152/detect-bad-json-data-in-php-json-decode)","9/24/2018 16:21","2191572","CC BY-SA 4.0","<php><json>","Relevant Information","Relevant Information"
"75310816","44146561","3","Possible duplicate of [In Docker, how can I share files between containers and then save them to an image?](https://stackoverflow.com/questions/27421322/in-docker-how-can-i-share-files-between-containers-and-then-save-them-to-an-ima)","5/23/2017 23:29","1110423","CC BY-SA 3.0","<selenium><docker><docker-network>","Relevant Information","Relevant Information"
"92766601","52928640","3","Possible duplicate of [Does Dir() make any guarantee on the order of files returned?](https://stackoverflow.com/q/4282940/11683)","10/22/2018 11:53","11683","CC BY-SA 4.0","<excel><vba>","Relevant Information","Relevant Information"
"76657737","44838638","3","Possible duplicate of [Trigger a Browser's Save-As Dialog via Javascript using only On-page data](https://stackoverflow.com/questions/4799669/trigger-a-browsers-save-as-dialog-via-javascript-using-only-on-page-data)","6/30/2017 4:40","707451","CC BY-SA 3.0","<javascript><php><html><pdf>","Relevant Information","Relevant Information"
"76652630","44835977","3","Possible duplicate of [Easiest way to parse JSON response](https://stackoverflow.com/questions/34043384/easiest-way-to-parse-json-response)","6/29/2017 22:38","5329728","CC BY-SA 3.0","<c#><json><json.net>","Relevant Information","Relevant Information"
"90253606","51644783","3","Possible duplicate of [Converting string to title case](https://stackoverflow.com/questions/1206019/converting-string-to-title-case)","8/2/2018 2:49","1383168","CC BY-SA 4.0","<c#><string>","Relevant Information","Relevant Information"
